"Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date","Altitude","Spectrogram_small","Spectrogram_med","Spectrogram_large","Spectrogram_full","Length","Uploaded","Other_species","Remarks","Bird_seen","Playback_used","Other_species1","Other_species2","Other_species3","Other_species4","Other_species5","Other_species6","Other_species7","Other_species8"
"93214","Phaethornis","guy","","Green Hermit","Tom Stevens","Costa Rica","TCU Research Station","10.2501","-84.5501","Call","//www.xeno-canto.org/93214/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/93214","C","06:30","2011-03-18","700","//www.xeno-canto.org/sounds/uploaded/IOGJYLJODK/ffts/XC93214-small.png","//www.xeno-canto.org/sounds/uploaded/IOGJYLJODK/ffts/XC93214-med.png","//www.xeno-canto.org/sounds/uploaded/IOGJYLJODK/ffts/XC93214-large.png","//www.xeno-canto.org/sounds/uploaded/IOGJYLJODK/ffts/XC93214-full.png","0:10","2012-01-21","Catharus mexicanus","Lek, primary forest","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"28909","Phaethornis","guy","","Green Hermit","Charlie Vogt","Peru","Aguas Verdes, Amazonas ","-5.7134","-77.5829","lekking call","//www.xeno-canto.org/28909/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/28909","C","11:00","2008-11-02","1100","//www.xeno-canto.org/sounds/uploaded/NYTXYAQSTH/ffts/XC28909-small.png","//www.xeno-canto.org/sounds/uploaded/NYTXYAQSTH/ffts/XC28909-med.png","//www.xeno-canto.org/sounds/uploaded/NYTXYAQSTH/ffts/XC28909-large.png","//www.xeno-canto.org/sounds/uploaded/NYTXYAQSTH/ffts/XC28909-full.png","0:29","2009-01-20","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"24307","Phaethornis","guy","","Green Hermit","Myornis","Colombia","Cerro de la Paz, nr. Serrania de los Yariguies, mun. Zapatoca Santande","6.9834","-73.4334","Call","//www.xeno-canto.org/24307/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/24307","C","xx:xx","2003-01-00","1000","//www.xeno-canto.org/sounds/uploaded/OXSIOLJJUP/ffts/XC24307-small.png","//www.xeno-canto.org/sounds/uploaded/OXSIOLJJUP/ffts/XC24307-med.png","//www.xeno-canto.org/sounds/uploaded/OXSIOLJJUP/ffts/XC24307-large.png","//www.xeno-canto.org/sounds/uploaded/OXSIOLJJUP/ffts/XC24307-full.png","1:15","2008-11-20",NA,"Any ID of other background species appreciated.","unknown","unknown","Patagioenas plumbea","Dysithamnus mentalis","Myioborus miniatus","Hafferia immaculata",NA,NA,NA,NA
"9846","Phaethornis","guy","apicalis","Green Hermit","Allen T. Chartier","Ecuador","Parque Nacional Podocarpus, sector Rio Bombuscaro, Zamora-Chinchipe","-4.1139","-78.9637","Song, lekking","//www.xeno-canto.org/9846/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/9846","C","?","1996-11-13","1000","//www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC9846-small.png","//www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC9846-med.png","//www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC9846-large.png","//www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC9846-full.png","0:24","2008-11-20","","Rushing river in background","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"144618","Phaethornis","guy","","Green Hermit","Dan Lane","Peru","Afluente, San Martin","-5.6667","-77.7001","song","//www.xeno-canto.org/144618/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/144618","D","12:00","2013-06-29","1400","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC144618-small.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC144618-med.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC144618-large.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC144618-full.png","1:41","2013-08-10","Zimmerius viridiflavus","Natural song from one of several unseen birds in dense understory of subtropical/upper tropical forest upslope from road (a P. guy was seen well feeding on flowers beside road here). The song is rather unlike other cuts of P. guy I've heard, and sounds more like P. koepckeae, but as far as I know, that latter species is unknown from the Afluente area, so that leaves me with P. guy, unless perhaps P. malaris gives a song like this in San Martin (and is present so high here).","no","no",NA,NA,NA,NA,NA,NA,NA,NA
"121302","Phaethornis","guy","","Green Hermit","Oscar H. Marín-Gómez","Colombia","Parque Regional Barbas-Bremen, Filandia, Quindio","4.6717","-75.6283","call","//www.xeno-canto.org/121302/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/121302","D","08:30","2008-03-18","1900","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC121302-small.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC121302-med.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC121302-large.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC121302-full.png","0:33","2013-02-08","","Llamado de estrés luego de ser capturado en red de niebla","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"92039","Phaethornis","guy","","Green Hermit","Oswaldo Cortes","Colombia","Tena, Laguna de pedro palo, Cundinamarca","4.6501","-74.3834","song","//www.xeno-canto.org/92039/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/92039","D","08:00","2011-12-19","2000","//www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/XC92039-small.png","//www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/XC92039-med.png","//www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/XC92039-large.png","//www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/XC92039-full.png","0:12","2011-12-26","","On my hand","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"10357","Phaethornis","guy","","Green Hermit","Wouter Halfwerk","Ecuador","Bombuscaro, Zamora-Chinchipe","-4.06472","-78.94639","song","//www.xeno-canto.org/10357/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/10357","D","10:00","2006-10-19","1000","//www.xeno-canto.org/sounds/uploaded/DGHUWNTDBO/ffts/XC10357-small.png","//www.xeno-canto.org/sounds/uploaded/DGHUWNTDBO/ffts/XC10357-med.png","//www.xeno-canto.org/sounds/uploaded/DGHUWNTDBO/ffts/XC10357-large.png","//www.xeno-canto.org/sounds/uploaded/DGHUWNTDBO/ffts/XC10357-full.png","0:21","2008-11-20","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"9847","Phaethornis","guy","apicalis","Green Hermit","Allen T. Chartier","Ecuador","Parque Nacional Podocarpus, sector Rio Bombuscaro, Zamora-Chinchipe","-4.1139","-78.9637","Song, lekking","//www.xeno-canto.org/9847/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/9847","D","?","1996-11-13","1000","//www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC9847-small.png","//www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC9847-med.png","//www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC9847-large.png","//www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC9847-full.png","0:31","2008-11-20","","Rushing river in backgrouind","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"475756","Phaethornis","hispidus","","White-bearded Hermit","Jerome Fischer","Ecuador","Sani Lodge, Sucumbíos","-0.4383","-76.2791","flight call","//www.xeno-canto.org/475756/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/475756","no score","09:00","2019-05-17","240","//www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC475756-small.png","//www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC475756-med.png","//www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC475756-large.png","//www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC475756-full.png","0:09","2019-05-20","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"400021","Phaethornis","hispidus","","White-bearded Hermit","Richard Hoyer","Brazil","Cristalino Jungle Lodge, MT","-9.5981","-55.932","call, flight call","//www.xeno-canto.org/400021/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/400021","A","09:00","2018-01-21","260","//www.xeno-canto.org/sounds/uploaded/SRRRBQPENI/ffts/XC400021-small.png","//www.xeno-canto.org/sounds/uploaded/SRRRBQPENI/ffts/XC400021-med.png","//www.xeno-canto.org/sounds/uploaded/SRRRBQPENI/ffts/XC400021-large.png","//www.xeno-canto.org/sounds/uploaded/SRRRBQPENI/ffts/XC400021-full.png","0:14","2018-01-21","","Just happened to have microphone pointing in the right direction when the bird came in to investigate me, hovering on a couple meters away. Seems to be the most common large Phaethornis here.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"257794","Phaethornis","hispidus","","White-bearded Hermit","John V. Moore","Peru","Loreto: between Iquitos and mouth of Río Napo","-3.6","-73.15","song","//www.xeno-canto.org/257794/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/257794","A","?","1997-01-00","100","//www.xeno-canto.org/sounds/uploaded/YKKDTZHLUU/ffts/XC257794-small.png","//www.xeno-canto.org/sounds/uploaded/YKKDTZHLUU/ffts/XC257794-med.png","//www.xeno-canto.org/sounds/uploaded/YKKDTZHLUU/ffts/XC257794-large.png","//www.xeno-canto.org/sounds/uploaded/YKKDTZHLUU/ffts/XC257794-full.png","0:18","2015-07-16","","<a href=https://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>","unknown","no",NA,NA,NA,NA,NA,NA,NA,NA
"102623","Phaethornis","hispidus","","White-bearded Hermit","Fabrice Schmitt","Peru","ExploNapo","-3.2653","-72.9295","song","//www.xeno-canto.org/102623/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/102623","A","8:00 AM","2010-10-04","?","//www.xeno-canto.org/sounds/uploaded/FPAGKPAQYO/ffts/XC102623-small.png","//www.xeno-canto.org/sounds/uploaded/FPAGKPAQYO/ffts/XC102623-med.png","//www.xeno-canto.org/sounds/uploaded/FPAGKPAQYO/ffts/XC102623-large.png","//www.xeno-canto.org/sounds/uploaded/FPAGKPAQYO/ffts/XC102623-full.png","0:24","2012-05-30","","lek","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"102622","Phaethornis","hispidus","","White-bearded Hermit","Fabrice Schmitt","Peru","Amazonia Lodge","-12.8659","-71.367","song","//www.xeno-canto.org/102622/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/102622","A","11:00 AM","2011-07-27","500","//www.xeno-canto.org/sounds/uploaded/FPAGKPAQYO/ffts/XC102622-small.png","//www.xeno-canto.org/sounds/uploaded/FPAGKPAQYO/ffts/XC102622-med.png","//www.xeno-canto.org/sounds/uploaded/FPAGKPAQYO/ffts/XC102622-large.png","//www.xeno-canto.org/sounds/uploaded/FPAGKPAQYO/ffts/XC102622-full.png","0:31","2012-05-30","","without playback","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"91508","Phaethornis","hispidus","","White-bearded Hermit","Daniel Lane","Peru","Portillo, S of Iberia, Madre de Dios","-11.476","-69.519","song","//www.xeno-canto.org/91508/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/91508","A","06:15","2011-11-17","300","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC91508-small.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC91508-med.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC91508-large.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC91508-full.png","1:14","2011-12-15",NA,"Natural song from the same bird as XC91505. Singing unseen from a perch <1m up in understory in taller, broken-canopy forest. img:https://www.flickr.com/photos/8013969@N03/6402056925","unknown","unknown","Amazona farinosa","Monasa morphoeus","Trogon melanurus","Dryocopus lineatus","Xiphorhynchus guttatus","Psarocolius decumanus",NA,NA
"88586","Phaethornis","hispidus","","White-bearded Hermit","David Geale","Peru","Amazon Manu Lodge, Madre de Dios","-12.335","-70.7262","Flight call and wing noise","//www.xeno-canto.org/88586/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/88586","A","5:44","2011-10-11","260","//www.xeno-canto.org/sounds/uploaded/SBFBVYGIJC/ffts/XC88586-small.png","//www.xeno-canto.org/sounds/uploaded/SBFBVYGIJC/ffts/XC88586-med.png","//www.xeno-canto.org/sounds/uploaded/SBFBVYGIJC/ffts/XC88586-large.png","//www.xeno-canto.org/sounds/uploaded/SBFBVYGIJC/ffts/XC88586-full.png","0:13","2011-10-14","","Hovering 1 m. in front of me, flying off at end. Terra firme.","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"257795","Phaethornis","hispidus","","White-bearded Hermit","John V. Moore","Ecuador","Sucumbíos: 'La Selva Jungle Lodge', n bank Río Napo","-0.498","-76.373","flight calls","//www.xeno-canto.org/257795/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/257795","B","?","1993-03-00","220","//www.xeno-canto.org/sounds/uploaded/YKKDTZHLUU/ffts/XC257795-small.png","//www.xeno-canto.org/sounds/uploaded/YKKDTZHLUU/ffts/XC257795-med.png","//www.xeno-canto.org/sounds/uploaded/YKKDTZHLUU/ffts/XC257795-large.png","//www.xeno-canto.org/sounds/uploaded/YKKDTZHLUU/ffts/XC257795-full.png","0:08","2015-07-16",NA,"<a href=https://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>Edited","unknown","no","Ramphastos tucanus","Leptotila rufaxilla",NA,NA,NA,NA,NA,NA
"144800","Phaethornis","hispidus","","White-bearded Hermit","Dan Lane","Peru","Isla Islandia, Loreto","-3.5128","-72.4948","flight call","//www.xeno-canto.org/144800/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/144800","B","08:30","2013-07-31","80","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC144800-small.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC144800-med.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC144800-large.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC144800-full.png","0:08","2013-08-12",NA,"Unseen flyby near Cecropia stand by agricultural plots on old river island.","no","no","Melanerpes cruentatus","Myrmoborus lugubris",NA,NA,NA,NA,NA,NA
"95003","Phaethornis","hispidus","","White-bearded Hermit","Daniel Lane","Ecuador","Sacha Lodge, Sucumbios","-0.4714","-76.4603","song","//www.xeno-canto.org/95003/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/95003","B","07:35","2009-07-06","250","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC95003-small.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC95003-med.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC95003-large.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC95003-full.png","0:09","2012-02-20","","Natural song from a bird sitting about 2.5m up in flooded forest.","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"91507","Phaethornis","hispidus","","White-bearded Hermit","Daniel Lane","Peru","Portillo, S of Iberia, Madre de Dios","-11.476","-69.519","song","//www.xeno-canto.org/91507/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/91507","B","06:15","2011-11-17","300","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC91507-small.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC91507-med.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC91507-large.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC91507-full.png","1:41","2011-12-15",NA,"Natural song from the same bird as XC91505. Singing unseen from a perch <1m up in understory in taller, broken-canopy forest. img:https://www.flickr.com/photos/8013969@N03/6402056925","unknown","unknown","Amazona farinosa","Legatus leucophaius","Monasa morphoeus","Psarocolius decumanus","Pheugopedius genibarbis",NA,NA,NA
"91505","Phaethornis","hispidus","","White-bearded Hermit","Daniel Lane","Peru","Portillo, S of Iberia, Madre de Dios","-11.476","-69.519","call","//www.xeno-canto.org/91505/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/91505","B","06:10","2011-11-17","300","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC91505-small.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC91505-med.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC91505-large.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC91505-full.png","0:17","2011-12-15","Amazona ochrocephala","Natural call from a bird as it hovered after chasing of a Hylocharis cyanus, then perched and wagged tail. About 3m up in understory at gap edge in taller, broken-canopy forest. img:https://www.flickr.com/photos/8013969@N03/6402056925","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"74017","Phaethornis","hispidus","","White-bearded Hermit","Joseph Tobias and Nathalie Seddon","Bolivia","Cachuela Esperanza, Beni,  BO","-10.53816667","-65.59283333","song","//www.xeno-canto.org/74017/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/74017","B","07:00","2005-10-07","150","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC74017-small.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC74017-med.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC74017-large.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC74017-full.png","0:09","2011-03-23","","track T33. Habitat: Degraded, riverine, viney, low stature forest. Weather: Overcast, humid. Perch height: 2m. Distance to observer: 10m. Id-ed by: Voice. Sex of main vocalizer: M?. Number vocalizing: 1.","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"66649","Phaethornis","hispidus","","White-bearded Hermit","Jeremy Minns","Brazil","Reserva Extrativista Alto Juruá. Pedra Pintada","-9.3828","-72.7106","call","//www.xeno-canto.org/66649/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/66649","B","7:30","1999-09-13","230","//www.xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC66649-small.png","//www.xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC66649-med.png","//www.xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC66649-large.png","//www.xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC66649-full.png","0:15","2010-12-17","Myrmoborus myotherinus","Várzea forest. Male after playback.","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"63850","Phaethornis","hispidus","","White-bearded Hermit","Joseph Tobias and Nathalie Seddon","Peru","Cocha Cashu Biological Station, Manu National Park","-11.8667","-71.3667","call","//www.xeno-canto.org/63850/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/63850","B","?:?","2001-09-25","?","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63850-small.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63850-med.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63850-large.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63850-full.png","0:17","2010-10-15","","Series of call notes from displaying male. Habitat: Evergreen lowland forest, Flood plain forest. Ref: CC11A705","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"63849","Phaethornis","hispidus","","White-bearded Hermit","Joseph Tobias and Nathalie Seddon","Peru","Cocha Cashu Biological Station, Manu National Park","-11.8667","-71.3667","song","//www.xeno-canto.org/63849/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/63849","B","?:?","2001-10-02","350","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63849-small.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63849-med.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63849-large.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63849-full.png","0:18","2010-10-15","","long series of call notes by displaying male. Habitat: Evergreen lowland forest, Flood plain forest. Ref: CC12A516","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"63848","Phaethornis","hispidus","","White-bearded Hermit","Joseph Tobias and Nathalie Seddon","Peru","Cocha Cashu Biological Station, Manu National Park","-11.8667","-71.3667","song","//www.xeno-canto.org/63848/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/63848","B","?:?","2001-09-30","?","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63848-small.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63848-med.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63848-large.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63848-full.png","0:24","2010-10-15","","long series of call notes. Habitat: Evergreen lowland forest, Flood plain forest. Ref: CC9B462","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"43077","Phaethornis","hispidus","","White-bearded Hermit","Jacob Socolar","Peru","Cocha Cashu, Madre de Dios","-11.8667","-71.3667","call","//www.xeno-canto.org/43077/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/43077","B","?","2009-08-00","300","//www.xeno-canto.org/sounds/uploaded/OVSRKOPXGK/ffts/XC43077-small.png","//www.xeno-canto.org/sounds/uploaded/OVSRKOPXGK/ffts/XC43077-med.png","//www.xeno-canto.org/sounds/uploaded/OVSRKOPXGK/ffts/XC43077-large.png","//www.xeno-canto.org/sounds/uploaded/OVSRKOPXGK/ffts/XC43077-full.png","0:12","2010-01-21","","On lek","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"11798","Phaethornis","hispidus","","White-bearded Hermit","Frank Lambert","Peru","Cocha Cashu, Madre de Dios","-11.8667","-71.3667","song","//www.xeno-canto.org/11798/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/11798","B","?","2003-08-19","250?","//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC11798-small.png","//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC11798-med.png","//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC11798-large.png","//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC11798-full.png","0:39","2008-11-20","Akletos goeldii","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
